request_date,response_code
2017-02-09 12:01:38.108,200
2017-02-09 11:56:30.457,404
2017-02-09 11:16:36.742,201
2017-02-09 11:59:08.308,200
2017-02-09 12:15:03.422,200
2017-02-09 12:14:25.908,304
2017-02-09 12:09:15.490,201
2017-02-09 12:09:06.900,204
2017-02-09 12:13:38.660,204
2017-02-09 12:14:16.549,200
2017-02-09 12:11:44.997,200
2017-02-09 12:15:01.698,200
2017-02-09 12:07:45.159,201
2017-02-09 12:15:07.199,200
2017-02-09 13:01:21.030,404
2017-02-09 13:01:21.100,404
2017-02-09 12:26:11.681,201
2017-02-09 12:55:21.870,201
2017-02-09 13:01:15.414,201
2017-02-09 12:26:19.493,204
2017-02-09 12:55:18.265,204
2017-02-09 12:54:40.039,200
2017-02-09 12:54:18.983,404
2017-02-09 13:05:09.789,200
2017-02-09 13:01:28.487,200
2017-02-10 06:43:35.767,404
2017-02-09 13:01:51.222,204
2017-02-09 13:02:00.590,404
2017-02-09 13:02:00.601,404
2017-02-10 06:43:37.494,200
2017-02-09 13:02:49.847,204
2017-02-09 13:01:26.314,200
2017-02-09 13:02:04.752,404
2017-02-09 13:02:04.759,404
2017-02-10 06:49:18.745,302
2017-02-10 06:49:08.712,404
2017-02-10 06:49:08.718,404
2017-02-10 06:49:08.902,404
2017-02-10 06:50:38.931,201
2017-02-10 06:48:59.311,201
2017-02-10 06:49:54.964,404
2017-02-10 06:56:12.499,200
2017-02-10 06:48:55.461,201
2017-02-10 06:49:54.297,404
2017-02-10 06:49:08.539,404
2017-02-10 09:23:58.510,200
2017-02-10 09:24:05.710,200
2017-02-10 06:56:15.811,200
2017-02-10 06:56:14.849,200
2017-02-10 09:22:29.937,200
2017-02-10 09:07:11.213,200
2017-02-10 09:07:24.176,200
2017-02-10 08:57:22.189,200
2017-02-10 08:29:38.523,200
2017-02-10 10:17:55.310,200
2017-02-10 09:38:15.294,200
2017-02-10 09:31:44.072,200
2017-02-10 10:17:40.689,404
2017-02-10 10:17:40.872,404
2017-02-10 10:17:45.260,200
2017-02-10 09:24:33.080,201
2017-02-10 10:00:52.805,200
2017-02-10 10:00:19.343,200
2017-02-10 10:00:20.182,404
2017-02-10 10:00:20.225,404
2017-02-10 10:18:05.967,200
2017-02-10 10:18:28.424,200
2017-02-10 10:57:37.972,200
2017-02-10 11:08:37.139,200
2017-02-10 12:49:48.025,200
2017-02-10 12:49:59.531,200
2017-02-10 12:45:33.784,200
2017-02-10 12:47:34.115,200
2017-02-10 12:36:41.776,200
2017-02-10 14:11:17.191,200
2017-02-10 13:28:20.308,200
2017-02-10 14:11:26.986,200
2017-02-10 14:26:55.071,200
2017-02-10 14:11:55.629,304
2017-02-10 13:36:47.663,200
2017-02-10 14:26:58.803,304
2017-02-10 13:36:53.978,200
2017-02-10 14:14:00.493,500
2017-02-10 14:42:21.728,304
2017-02-10 14:43:09.404,200
2017-02-10 14:42:43.199,200
2017-02-10 14:38:45.002,200
2017-02-10 14:43:37.055,200
2017-02-10 14:43:57.022,200
2017-02-10 14:43:11.164,200
2017-02-10 14:44:45.311,200
2017-02-10 14:43:45.149,200
2017-02-10 14:58:55.664,200
2017-02-10 14:58:35.754,200
2017-02-10 15:02:04.865,200
2017-02-10 14:58:29.971,200
2017-02-10 15:06:19.023,200
2017-02-10 15:06:08.654,200
2017-02-10 15:06:13.849,200
2017-02-10 15:06:06.097,200
2017-02-10 15:06:15.725,200
2017-02-10 15:14:39.964,200
2017-02-10 15:11:14.567,200
2017-02-10 15:11:21.114,200
2017-02-10 15:06:27.744,200
2017-02-13 06:34:38.760,302
2017-02-13 08:02:40.157,302
2017-02-11 16:00:16.553,200
2017-02-13 05:28:04.615,301
2017-02-13 05:28:00.806,404
2017-02-13 08:03:52.908,200
2017-02-13 08:02:56.737,200
2017-02-13 08:04:24.819,200
2017-02-13 08:02:44.945,302
2017-02-13 10:34:33.898,200
2017-02-13 10:34:43.557,200
2017-02-13 10:34:40.671,302
2017-02-13 09:46:53.068,201
2017-02-13 10:34:29.825,200
2017-02-13 11:14:48.698,304
2017-02-13 11:27:49.325,302
2017-02-13 10:35:08.618,200
2017-02-13 11:11:37.667,302
2017-02-13 11:11:37.699,200
2017-02-13 10:35:22.412,200
2017-02-13 10:49:32.248,204
2017-02-13 11:11:57.897,200
2017-02-13 11:27:46.810,302
2017-02-13 11:11:23.792,302
2017-02-13 11:35:06.385,200
2017-02-13 11:49:04.652,200
2017-02-13 11:48:51.501,200
2017-02-13 11:49:03.856,200
2017-02-13 11:48:56.518,200
2017-02-13 11:28:12.525,200
2017-02-13 11:28:13.243,200
2017-02-13 11:43:31.442,201
2017-02-13 11:49:12.452,200
2017-02-13 11:28:10.626,200
2017-02-13 12:27:30.628,200
2017-02-13 11:55:31.815,200
2017-02-13 12:27:38.927,200
2017-02-13 11:56:02.093,200
2017-02-13 12:27:38.586,204
2017-02-13 11:49:17.129,200
2017-02-13 11:55:34.601,200
2017-02-13 12:27:34.761,304
2017-02-13 11:49:15.403,200
2017-02-13 12:29:33.167,204
2017-02-13 12:29:33.541,200
2017-02-13 12:28:20.878,200
2017-02-13 12:29:44.375,200
2017-02-13 12:28:37.846,200
2017-02-13 12:28:00.538,200
2017-02-13 12:28:02.337,200
2017-02-13 12:27:54.779,200
2017-02-13 12:27:52.936,200
2017-02-13 12:29:27.862,200
2017-02-13 14:22:13.364,200
2017-02-13 14:18:46.461,200
2017-02-13 12:34:43.749,200
2017-02-13 12:34:44.459,200
2017-02-13 12:34:48.759,200
2017-02-13 14:22:05.695,200
2017-02-13 14:22:05.868,304
2017-02-13 12:39:01.096,200
2017-02-13 14:22:15.715,200
2017-02-13 14:22:39.923,200
2017-02-13 14:22:44.366,304
2017-02-13 14:46:59.106,200
2017-02-13 14:46:58.243,200
2017-02-13 14:23:04.522,200
2017-02-13 14:23:00.005,204
2017-02-13 14:23:20.454,200
2017-02-13 14:41:10.570,404
2017-02-13 14:41:10.634,404
2017-02-13 14:41:11.153,404
2017-02-13 14:40:54.992,201
2017-02-13 14:37:27.554,201
2017-02-13 14:37:23.309,201
2017-02-14 06:42:46.632,200
2017-02-14 06:42:53.282,200
2017-02-13 14:47:06.137,200
2017-02-13 14:47:06.423,304
2017-02-14 06:42:26.576,302
2017-02-14 06:37:33.716,200
2017-02-13 14:47:27.510,201
2017-02-13 14:47:23.339,204
2017-02-14 06:42:41.697,200
2017-02-14 06:37:37.998,404
2017-02-14 06:46:02.237,200
2017-02-14 06:49:03.987,200
2017-02-14 06:47:11.166,200
2017-02-14 06:47:15.919,200
2017-02-14 06:45:39.968,200
2017-02-14 06:43:43.963,200
2017-02-14 06:45:42.890,200
2017-02-14 06:43:55.665,200
2017-02-14 06:45:42.108,200
2017-02-14 06:49:08.358,200
2017-02-14 06:50:12.525,200
2017-02-14 06:50:18.287,200
2017-02-14 06:50:27.149,200
2017-02-14 06:50:12.210,204
2017-02-14 06:49:49.859,304
2017-02-14 06:50:46.306,304
2017-02-14 06:50:51.281,304
2017-02-14 06:50:25.413,200
2017-02-14 06:52:09.032,200
2017-02-14 06:51:37.404,200
2017-02-14 06:51:13.579,304
2017-02-14 06:51:13.985,200
2017-02-14 06:51:14.258,304
2017-02-14 06:51:02.263,200
2017-02-14 06:51:02.916,200
2017-02-14 06:51:08.706,304
2017-02-14 06:51:03.222,304
2017-02-14 06:51:07.459,200
2017-02-14 06:51:16.661,200
2017-02-14 06:51:12.053,200
2017-02-14 06:53:00.580,200
2017-02-14 06:53:15.283,200
2017-02-14 06:52:55.431,200
2017-02-14 06:52:55.726,304
2017-02-14 06:53:00.271,204
2017-02-14 06:52:30.808,204
2017-02-14 06:52:51.225,200
2017-02-14 06:52:53.472,200
2017-02-14 06:52:52.508,200
2017-02-14 06:53:14.176,200
2017-02-14 06:53:51.448,200
2017-02-14 06:53:51.656,304
2017-02-14 06:53:39.631,200
2017-02-14 06:53:33.903,200
2017-02-14 06:53:49.178,200
2017-02-14 06:53:34.225,304
2017-02-14 06:53:45.600,304
2017-02-14 06:53:37.542,304
2017-02-14 06:53:47.552,304
2017-02-14 06:53:52.582,200
2017-02-14 06:53:53.640,200
2017-02-14 06:53:53.966,304
2017-02-14 06:54:01.888,200
2017-02-14 06:54:04.580,200
2017-02-14 06:53:57.784,200
2017-02-14 06:54:09.575,304
2017-02-14 06:53:56.058,304
2017-02-14 06:54:13.225,304
2017-02-14 06:54:03.550,200
2017-02-14 06:54:07.263,200
2017-02-14 06:57:05.319,204
2017-02-14 06:57:05.644,200
2017-02-14 06:54:55.669,200
2017-02-14 06:57:23.872,200
2017-02-14 06:54:26.655,200
2017-02-14 06:56:58.609,200
2017-02-14 06:54:21.093,200
2017-02-14 06:57:37.075,200
2017-02-14 06:57:18.158,204
2017-02-14 06:57:36.738,204
2017-02-14 06:57:41.906,204
2017-02-14 06:57:42.222,200
2017-02-14 07:20:50.321,200
2017-02-14 06:57:50.508,200
2017-02-14 06:58:02.163,200
2017-02-14 06:57:49.861,204
2017-02-14 07:17:14.657,201
2017-02-14 07:15:54.416,404
2017-02-14 07:17:10.501,201
2017-02-14 07:09:02.510,201
2017-02-14 07:22:30.299,204
2017-02-14 07:22:30.378,200
2017-02-14 07:22:30.749,200
2017-02-14 07:22:44.425,200
2017-02-14 07:23:36.068,200
2017-02-14 07:23:46.920,204
2017-02-14 07:23:41.044,200
2017-02-14 07:21:26.841,200
2017-02-14 07:32:36.781,200
2017-02-14 07:37:21.523,200
2017-02-14 07:25:30.479,200
2017-02-14 07:39:19.127,200
2017-02-14 07:32:39.440,304
2017-02-14 07:37:51.309,201
2017-02-14 07:38:06.364,201
2017-02-14 07:38:02.357,201
2017-02-14 07:25:11.322,201
2017-02-14 07:42:45.611,200
2017-02-14 07:43:04.604,200
2017-02-14 07:42:42.213,200
2017-02-14 07:39:23.014,200
2017-02-14 07:39:22.258,200
2017-02-14 07:41:41.275,204
2017-02-14 07:42:40.306,200
2017-02-14 08:20:25.637,200
2017-02-14 07:39:44.661,201
2017-02-14 09:11:10.967,200
2017-02-14 08:20:27.612,200
2017-02-14 08:47:55.795,201
2017-02-14 08:36:57.749,201
2017-02-14 09:19:51.726,201
2017-02-14 09:12:57.386,204
2017-02-14 08:20:33.812,204
2017-02-14 09:19:47.432,204
2017-02-14 09:11:20.727,201
2017-02-14 10:39:42.714,200
2017-02-14 09:40:47.325,200
2017-02-14 09:40:47.395,404
2017-02-14 09:34:56.501,404
2017-02-14 09:34:56.515,404
2017-02-14 09:37:04.344,404
2017-02-14 09:34:45.249,404
2017-02-14 09:39:29.238,404
2017-02-14 10:44:09.134,201
2017-02-14 09:20:00.314,403
2017-02-14 09:34:45.614,404
2017-02-14 10:57:35.442,200
2017-02-14 10:57:35.165,200
2017-02-14 10:57:49.573,200
2017-02-14 10:44:19.522,200
2017-02-14 10:57:46.277,304
2017-02-14 10:57:12.212,204
2017-02-14 11:05:47.500,204
2017-02-14 10:50:35.460,201
2017-02-14 10:44:13.665,200
2017-02-14 11:21:37.531,200
2017-02-14 11:36:55.007,304
2017-02-14 11:21:18.263,201
2017-02-14 11:16:21.084,201
2017-02-14 11:14:04.122,201
2017-02-14 11:05:52.251,201
2017-02-14 11:21:13.778,204
2017-02-14 11:19:29.528,204
2017-02-14 11:21:02.180,201
2017-02-14 11:37:30.533,200
2017-02-14 11:52:34.981,200
2017-02-14 12:02:03.346,200
2017-02-14 12:01:59.437,200
2017-02-14 12:03:04.030,200
2017-02-14 12:02:59.550,200
2017-02-14 12:03:02.278,304
2017-02-14 12:03:19.828,200
2017-02-14 11:38:51.364,204
2017-02-14 13:54:26.022,200
2017-02-14 12:03:23.543,200
2017-02-14 12:32:08.915,200
2017-02-14 12:08:57.464,500
2017-02-14 12:32:00.533,302
2017-02-14 12:32:07.793,200
2017-02-14 12:31:51.029,302
2017-02-15 04:58:07.016,200
2017-02-15 06:17:44.963,301
2017-02-15 06:41:53.958,302
2017-02-15 06:41:54.075,200
2017-02-15 10:32:32.205,201
2017-02-15 06:44:42.935,422
2017-02-15 06:33:12.515,422
2017-02-15 06:31:36.577,422
2017-02-15 06:32:54.426,422
2017-02-15 06:33:47.054,404
2017-02-15 10:34:09.640,404
2017-02-15 07:45:48.477,200
2017-02-15 10:49:27.258,404
2017-02-15 10:49:27.404,404
2017-02-15 10:49:27.405,404
2017-02-15 10:50:17.557,404
2017-02-15 10:50:17.560,404
2017-02-15 10:50:17.687,404
2017-02-15 12:42:50.097,403
2017-02-15 14:19:52.325,404
2017-02-15 12:42:52.513,403
2017-02-15 14:19:52.898,201
2017-02-15 10:52:02.279,204
2017-02-15 12:42:43.132,403
2017-02-15 12:42:39.284,404
2017-02-16 06:44:41.653,200
2017-02-16 06:50:58.667,200
2017-02-15 14:20:47.695,404
2017-02-15 14:21:15.804,404
2017-02-15 14:20:29.359,404
2017-02-16 09:04:53.190,201
2017-02-15 14:20:48.218,201
2017-02-15 14:21:16.404,201
2017-02-16 08:56:18.466,201
2017-02-16 13:32:05.302,200
2017-02-16 13:32:02.017,200
2017-02-16 13:39:04.296,200
2017-02-16 13:34:42.626,404
2017-02-16 09:25:48.832,404
2017-02-16 09:05:05.259,404
2017-02-16 09:09:12.633,201
2017-02-16 09:06:55.406,201
2017-02-16 10:56:58.355,204
2017-02-16 14:56:24.393,200
2017-02-16 15:05:08.367,200
2017-02-16 14:57:16.567,200
2017-02-16 15:05:13.435,200
2017-02-16 14:56:21.782,200
2017-02-16 14:56:26.175,304
2017-02-16 14:57:27.141,304
2017-02-16 14:24:47.005,301
2017-02-16 14:24:43.152,404
2017-02-17 06:13:01.054,200
2017-02-17 12:08:47.469,201
2017-02-18 05:13:15.085,200
2017-02-18 07:43:09.613,301
2017-02-18 04:49:07.492,301
2017-02-19 18:19:40.953,301
2017-02-17 02:10:31.373,301
2017-02-18 21:29:33.810,404
2017-02-18 04:49:04.224,404
2017-02-17 02:10:27.691,404
2017-02-20 13:16:08.998,201
2017-02-20 14:50:12.295,204
2017-02-20 13:16:13.601,404
2017-02-20 04:40:01.695,301
2017-02-21 02:07:21.093,200
2017-02-19 18:36:37.867,200
2017-02-21 02:06:52.549,301
2017-02-21 01:28:05.266,404
2017-02-21 08:17:13.628,302
2017-02-21 08:17:07.908,200
2017-02-21 08:17:07.933,200
2017-02-21 07:27:19.990,201
2017-02-21 07:27:14.425,204
2017-02-21 08:17:10.904,302
2017-02-21 07:00:21.553,201
2017-02-21 07:12:26.698,201
2017-02-21 08:16:41.924,201
2017-02-21 08:17:09.221,404
2017-02-21 08:18:27.451,200
2017-02-21 08:41:46.718,200
2017-02-21 08:17:19.669,200
2017-02-21 08:42:10.758,200
2017-02-21 08:41:56.205,404
2017-02-21 08:42:00.225,201
2017-02-21 08:41:16.818,201
2017-02-21 08:41:23.642,201
2017-02-21 08:42:08.742,200
2017-02-21 08:42:13.034,200
2017-02-21 08:54:23.648,200
2017-02-21 08:48:19.381,404
2017-02-21 08:48:23.499,201
2017-02-21 08:47:19.878,201
2017-02-21 08:47:24.642,201
2017-02-21 08:47:15.023,204
2017-02-21 08:46:45.947,201
2017-02-21 08:48:24.089,201
2017-02-21 09:17:27.111,200
2017-02-21 08:54:29.853,200
2017-02-21 08:54:30.132,304
2017-02-21 09:17:39.480,204
2017-02-21 09:17:35.230,204
2017-02-21 09:08:28.745,304
2017-02-21 09:08:29.087,304
2017-02-21 09:08:26.045,304
2017-02-21 09:11:11.322,201
2017-02-21 09:17:20.852,200
2017-02-21 08:54:30.965,200
2017-02-21 09:30:33.569,200
2017-02-21 09:40:50.316,404
2017-02-21 09:19:01.637,201
2017-02-21 09:32:46.521,201
2017-02-21 09:18:31.642,201
2017-02-21 09:40:55.093,201
2017-02-21 09:18:57.272,204
2017-02-21 09:18:24.323,201
2017-02-21 09:34:29.019,201
2017-02-21 09:54:41.163,404
2017-02-21 09:46:27.536,404
2017-02-21 09:55:24.350,201
2017-02-21 10:02:06.344,201
2017-02-21 09:54:13.718,201
2017-02-21 09:41:00.264,201
2017-02-21 09:54:57.707,201
2017-02-21 09:55:24.912,201
2017-02-21 09:54:14.592,201
2017-02-21 10:23:12.477,404
2017-02-21 10:07:20.782,201
2017-02-21 10:21:24.517,201
2017-02-21 10:21:30.843,201
2017-02-21 10:23:32.276,201
2017-02-21 10:23:55.694,204
2017-02-21 10:21:25.962,201
2017-02-21 10:04:44.445,201
2017-02-21 10:04:43.642,204
2017-02-21 10:52:17.520,404
2017-02-21 10:52:29.335,201
2017-02-21 10:24:08.991,201
2017-02-21 10:52:56.587,201
2017-02-21 10:45:57.184,201
2017-02-21 10:28:31.836,201
2017-02-21 10:54:04.390,201
2017-02-21 10:43:32.356,204
2017-02-21 10:52:48.659,201
2017-02-21 10:58:23.112,200
2017-02-21 10:58:32.817,200
2017-02-21 10:58:37.649,304
2017-02-21 10:58:17.757,201
2017-02-21 10:55:17.885,201
2017-02-21 10:55:24.177,204
2017-02-21 10:58:34.449,200
2017-02-21 10:58:19.196,200
2017-02-21 10:58:30.990,200
2017-02-21 10:59:16.062,200
2017-02-21 10:59:27.480,200
2017-02-21 10:58:50.767,200
2017-02-21 10:59:18.767,200
2017-02-21 10:59:19.131,304
2017-02-21 10:58:59.247,204
2017-02-21 10:58:44.530,304
2017-02-21 11:00:19.860,201
2017-02-21 11:00:56.750,204
2017-02-21 10:58:39.951,200
2017-02-21 11:01:42.245,200
2017-02-21 11:02:17.896,200
2017-02-21 11:02:15.244,200
2017-02-21 11:01:01.252,201
2017-02-21 11:01:06.818,201
2017-02-21 11:35:08.749,201
2017-02-21 11:02:13.096,200
2017-02-21 11:01:48.317,204
2017-02-21 11:34:59.435,201
2017-02-22 11:58:13.997,201
2017-02-21 12:16:46.953,411
2017-02-24 04:41:33.727,200
2017-02-24 04:38:53.948,200
2017-02-23 10:32:04.591,301
2017-02-23 21:52:56.196,301
2017-02-21 22:34:12.709,404
2017-02-23 01:06:03.812,404
2017-02-23 10:32:00.761,404
2017-02-24 04:49:50.404,301
2017-02-24 04:48:07.681,301
2017-02-24 04:46:05.812,301
2017-02-28 14:50:30.746,201
2017-02-25 12:51:48.165,200
2017-02-25 22:06:44.245,301
2017-02-28 19:38:11.044,200
2017-02-24 12:04:05.627,404
2017-02-28 14:42:06.599,404
2017-02-28 21:19:23.524,404
2017-03-06 14:46:02.826,200
2017-03-01 07:50:24.750,201
2017-03-01 07:13:31.632,201
2017-03-01 07:52:40.872,201
2017-03-01 07:13:42.725,201
2017-03-01 07:48:25.008,201
2017-03-01 07:49:23.222,201
2017-03-01 07:48:30.626,201
2017-03-01 07:13:38.075,204
2017-03-01 07:48:25.578,204
2017-03-01 07:50:20.560,201
2017-03-03 15:13:34.217,200
2017-03-01 07:52:58.842,201
2017-03-06 07:43:20.184,204
2017-03-01 11:47:57.465,201
2017-03-03 07:08:52.354,403
2017-03-03 08:11:31.825,200
2017-03-02 13:59:33.717,201
2017-03-01 11:45:57.160,403
2017-03-02 12:21:21.382,204
2017-03-06 07:47:27.473,502
2017-03-06 14:46:08.676,200
2017-03-06 14:45:40.968,200
2017-03-06 14:45:41.104,200
2017-03-06 07:48:08.307,201
2017-03-06 07:45:51.130,201
2017-03-07 05:04:37.337,200
2017-03-06 14:45:34.649,404
2017-03-06 14:45:34.674,404
2017-03-06 14:45:33.770,302
2017-03-07 09:34:49.412,200
2017-03-07 09:33:24.381,200
2017-03-07 09:40:34.907,304
2017-03-07 09:32:53.353,302
2017-03-07 09:32:53.552,200
2017-03-07 09:33:21.873,200
2017-03-07 09:33:01.201,200
2017-03-07 09:32:57.827,302
2017-03-07 09:32:56.034,404
2017-03-07 07:59:56.772,422
2017-03-07 14:42:54.966,200
2017-03-07 14:43:55.143,200
2017-03-07 14:43:55.256,200
2017-03-07 14:44:00.689,200
2017-03-08 07:11:46.557,403
2017-03-08 07:11:51.655,403
2017-03-08 07:11:44.660,403
2017-03-08 07:10:20.429,201
2017-03-08 07:11:42.107,404
2017-03-07 14:29:17.930,404
2017-03-09 11:28:22.167,200
2017-03-09 13:13:37.087,404
2017-03-09 11:28:46.641,404
2017-03-08 07:11:54.248,403
2017-03-08 18:50:07.319,200
2017-03-09 11:26:12.914,201
2017-03-08 18:49:21.910,404
2017-03-08 12:19:41.647,200
2017-03-08 12:14:30.516,404
2017-03-09 13:15:04.911,404
2017-03-10 08:56:29.790,403
2017-03-10 08:56:37.900,403
2017-03-10 08:56:39.230,403
2017-03-10 08:56:33.881,403
2017-03-09 13:15:05.624,201
2017-03-10 06:54:51.190,200
2017-03-10 20:36:37.502,404
2017-03-10 06:54:47.458,404
2017-03-13 08:14:54.824,404
2017-03-13 08:15:21.597,201
2017-03-13 08:13:39.289,201
2017-03-13 08:06:26.439,201
2017-03-10 20:36:41.309,200
2017-03-11 17:44:43.047,301
2017-03-12 08:30:38.582,404
2017-03-13 06:01:55.837,404
2017-03-12 22:08:53.868,404
2017-03-13 15:32:59.299,404
2017-03-13 14:58:42.565,404
2017-03-13 15:17:53.816,404
2017-03-13 14:59:33.099,201
2017-03-13 14:59:52.530,201
2017-03-13 13:20:35.481,201
2017-03-13 13:12:50.041,204
2017-03-13 13:10:10.994,201
2017-03-14 00:03:09.723,404
2017-03-14 12:13:02.718,404
2017-03-14 09:57:17.304,404
2017-03-14 12:18:17.976,201
2017-03-14 09:56:36.147,404
2017-03-14 12:13:03.530,201
2017-03-14 10:02:50.230,201
2017-03-14 12:10:30.255,201
2017-03-14 12:13:09.038,404
2017-03-14 00:03:13.646,200
2017-03-14 15:30:00.241,200
2017-03-14 15:34:30.325,404
2017-03-15 11:14:25.706,302
2017-03-15 11:14:24.506,200
2017-03-15 00:40:02.324,301
2017-03-14 21:14:41.999,301
2017-03-14 21:14:38.135,404
2017-03-15 00:33:35.822,404
2017-03-14 19:32:23.093,404
2017-03-15 11:15:15.968,200
2017-03-15 11:15:15.090,200
2017-03-15 11:15:24.353,200
2017-03-15 11:15:32.949,200
2017-03-15 11:14:36.470,200
2017-03-15 11:15:18.258,200
2017-03-15 11:15:11.682,304
2017-03-15 11:14:30.079,200
2017-03-15 11:14:28.967,200
2017-03-15 11:20:56.419,200
2017-03-15 11:15:45.229,200
2017-03-15 11:16:19.075,200
2017-03-15 11:16:08.329,200
2017-03-15 11:16:11.464,304
2017-03-15 11:15:50.584,200
2017-03-15 11:20:51.326,304
2017-03-15 11:21:02.032,304
2017-03-15 11:31:12.621,201
2017-03-15 12:19:07.691,200
2017-03-15 12:18:54.016,201
2017-03-15 12:17:47.267,302
2017-03-15 12:18:09.026,302
2017-03-15 12:15:41.061,200
2017-03-15 12:15:41.400,404
2017-03-15 12:17:43.523,200
2017-03-15 12:17:44.967,302
2017-03-15 12:18:06.534,302
2017-03-15 12:19:12.886,302
2017-03-15 12:19:23.405,200
2017-03-15 12:19:23.884,200
2017-03-15 12:19:44.104,200
2017-03-15 12:20:02.011,200
2017-03-15 12:19:49.416,200
2017-03-15 13:59:24.880,403
2017-03-15 12:19:15.607,200
2017-03-17 11:13:19.659,201
2017-03-17 08:48:23.600,204
2017-03-17 08:48:24.609,201
2017-03-15 14:35:19.624,200
2017-03-17 11:13:20.420,404
2017-03-17 13:21:28.940,404
2017-03-17 11:13:23.006,201
2017-03-17 12:36:35.288,204
2017-03-17 11:50:58.447,201
2017-03-17 12:16:14.529,201
2017-03-17 12:36:29.782,201
2017-03-27 10:48:51.206,200
2017-03-18 14:46:17.755,200
2017-03-24 21:20:37.797,200
2017-03-27 11:25:14.272,201
2017-03-27 11:25:25.834,302
2017-03-27 11:25:42.383,302
2017-03-27 11:25:44.761,302
2017-03-27 10:48:52.079,200
2017-03-28 11:25:10.893,204
2017-03-28 11:31:22.720,204
2017-03-28 03:31:41.663,200
2017-03-29 07:11:28.268,200
2017-03-30 07:17:00.710,404
2017-03-28 13:21:49.468,201
2017-03-29 12:40:21.971,201
2017-03-28 13:25:44.653,201
2017-03-28 13:27:24.876,201
2017-03-30 07:19:29.163,404
2017-03-30 07:21:30.734,201
2017-03-28 11:31:23.529,201
2017-03-30 07:21:41.797,404
2017-03-30 07:49:51.574,404
2017-03-30 07:49:51.728,404
2017-03-30 07:49:51.858,404
2017-03-30 11:54:51.584,404
2017-03-30 07:49:24.221,201
2017-03-31 07:24:32.974,201
2017-03-31 07:27:26.347,201
2017-03-30 07:48:54.659,201
2017-03-31 07:24:53.004,200
2017-03-31 07:24:53.946,404
2017-03-31 07:29:05.089,403
2017-03-31 10:25:26.542,201
2017-04-04 06:51:53.291,504
2017-04-04 06:51:53.310,504
2017-04-04 06:51:50.713,504
2017-04-04 06:52:50.749,504
2017-04-05 10:12:14.112,200
2017-04-05 10:12:14.272,200
2017-04-05 10:12:42.543,200
2017-04-05 10:12:57.621,302
2017-04-04 12:58:21.880,404
2017-04-05 10:12:13.538,200
2017-04-04 12:59:42.496,201
2017-04-04 12:59:41.707,204
2017-04-05 10:14:14.348,200
2017-04-05 10:13:18.024,200
2017-04-05 10:13:18.249,200
2017-04-12 10:21:33.723,403
2017-04-12 10:20:02.110,403
2017-04-08 08:44:16.101,200
2017-04-05 10:13:17.135,200
2017-04-05 10:13:11.219,302
2017-04-07 12:12:16.113,201
2017-04-08 08:44:15.685,404
2017-04-24 07:04:16.728,201
2017-04-19 13:51:38.804,500
2017-04-27 12:19:00.025,500
2017-04-24 07:04:31.043,404
2017-04-12 15:39:15.807,200
2017-04-12 15:38:56.141,404
2017-04-19 14:09:32.501,500
2017-04-20 17:59:12.517,200
2017-04-20 17:59:16.470,301
2017-05-04 12:20:24.211,200
2017-05-04 12:22:03.425,200
2017-05-04 12:15:27.306,200
2017-05-04 12:15:28.106,200
2017-05-04 12:15:23.287,302
2017-05-02 12:39:45.943,200
2017-05-02 12:39:46.104,404
2017-05-04 12:15:26.986,200
2017-05-04 12:15:27.113,200
2017-05-04 12:15:13.431,200
2017-05-04 12:15:15.873,302
2017-05-03 21:49:28.835,404
2017-05-02 13:59:30.567,204
2017-05-01 06:17:51.924,404
2017-05-03 00:56:35.717,404
2017-05-04 12:21:24.557,200
2017-05-04 12:20:13.129,200
2017-05-04 12:20:26.500,200
2017-05-04 12:20:14.872,200
2017-05-04 12:16:00.713,200
2017-05-11 07:43:39.147,204
2017-05-11 07:42:15.270,201
2017-05-16 11:14:01.300,200
2017-05-16 11:13:58.062,200
2017-05-16 11:13:43.375,200
2017-05-16 11:13:42.192,200
2017-05-16 11:13:08.601,200
2017-05-16 11:13:08.748,200
2017-05-16 11:13:26.761,200
2017-05-16 11:13:36.804,200
2017-05-16 11:12:52.187,404
2017-05-16 11:12:46.249,302
2017-05-16 11:16:24.782,200
2017-05-16 11:14:18.903,200
2017-05-16 11:14:28.913,200
2017-05-16 11:37:04.194,200
2017-05-17 07:37:27.347,401
2017-05-18 12:04:21.277,500
2017-05-16 11:51:23.092,201
2017-05-19 05:34:19.658,201
2017-05-17 07:51:17.281,404
2017-05-17 07:37:14.009,404
2017-05-19 05:40:45.248,404
2017-05-19 05:50:28.058,404
2017-05-19 05:50:25.575,404
2017-05-19 05:53:14.360,404
2017-05-19 05:39:42.354,404
2017-05-19 05:39:39.305,404
2017-05-19 05:39:44.907,404
2017-05-19 05:37:46.714,201
2017-05-19 08:24:09.532,200
2017-05-19 08:24:09.680,200
2017-05-19 05:55:25.697,404
2017-05-19 05:55:25.866,404
2017-05-19 08:24:21.330,200
2017-05-19 10:08:59.469,201
2017-05-19 09:52:03.556,500
2017-05-19 08:23:43.636,404
2017-05-19 08:23:39.142,302
2017-05-19 11:09:52.822,500
2017-05-19 10:42:21.325,500
2017-05-19 13:58:07.094,201
2017-05-19 13:18:13.565,201
2017-05-19 13:57:52.786,201
2017-05-19 13:20:29.579,201
2017-05-19 13:18:49.043,201
2017-05-19 11:34:14.075,403
